image concentration x1 y1 x2 y2 x3 y3 x4 y4 rotation
IMG20250901143434 1 1336.012683 2242.634023 1586.585160 2225.831787 1609.231652 2436.955535 1353.545451 2448.644047 -90.000000
IMG20250901143434 2 1357.928643 2502.703415 1615.075908 2491.745435 1639.183464 2712.366100 1377.653007 2726.246208 -90.000000
IMG20250901143434 3 1382.766731 2780.305576 1645.758252 2766.425468 1672.787936 3004.578900 1404.682691 3024.303264 -90.000000
IMG20250901143434 4 1410.526947 3082.015292 1683.745916 3064.482524 1708.584004 3318.707660 1429.520779 3341.354152 -90.000000
IMG20250901143434 5 1433.173439 3409.293628 1718.811452 3384.455540 1750.224328 3658.405041 1457.280995 3687.626321 -90.000000
IMG20250901143434 6 1463.125251 3761.410053 1757.529648 3726.344517 1783.828800 4021.479445 1483.580147 4058.006045 -90.000000
IMG20250901143436 0 1294.530685 2024.308685 1537.067309 2006.775917 1556.791673 2166.031893 1309.871857 2184.295194 -90.000000
IMG20250901143436 1 1312.810363 2230.307791 1563.382839 2213.505555 1586.029331 2424.629303 1330.343131 2436.317815 -90.000000
IMG20250901143436 2 1334.001251 2489.652110 1591.148515 2478.694130 1615.256071 2699.314795 1353.725615 2713.194903 -90.000000
IMG20250901143436 3 1358.114266 2770.154561 1621.105786 2756.274453 1648.135470 2994.427885 1380.030226 3014.152249 -90.000000
IMG20250901143436 4 1385.149410 3071.139204 1658.368378 3053.606436 1683.206466 3307.831573 1404.143242 3330.478065 -90.000000
IMG20250901143436 5 1407.070829 3396.242323 1692.708841 3371.404235 1724.121717 3645.353735 1431.178385 3674.575015 -90.000000
IMG20250901143436 6 1434.122351 3746.183530 1728.526747 3711.117994 1754.825899 4006.252922 1454.577247 4042.779522 -90.000000
IMG20250901143440_BURST001_COVER 0 1305.499968 2039.018679 1538.082586 2018.006542 1557.645610 2170.163395 1316.368315 2186.828193 -90.000000
IMG20250901143440_BURST001_COVER 1 1319.266540 2232.475249 1563.382839 2213.505555 1585.903311 2418.686255 1336.655895 2431.728271 -90.000000
IMG20250901143440_BURST001_COVER 2 1341.727790 2483.896335 1590.975206 2469.405206 1614.885569 2682.424800 1361.290814 2698.365042 -90.000000
IMG20250901143440_BURST001_COVER 3 1363.464483 2751.982219 1625.029359 2738.215647 1649.664278 2966.450926 1385.201177 2979.492942 -90.000000
IMG20250901143440_BURST001_COVER 4 1392.446741 3039.631127 1657.634399 3023.690885 1685.167544 3270.040076 1411.285209 3291.776769 -90.000000
IMG20250901143440_BURST001_COVER 5 1415.632547 3359.160518 1692.708841 3333.727300 1723.569036 3596.090475 1438.093797 3627.246402 -90.000000
IMG20250901143440_BURST001_COVER 6 1446.063918 3696.803821 1729.975860 3664.746382 1757.623188 3948.949463 1467.076055 3984.452729 -90.000000
IMG20250901143451 0 1418.357943 2087.249950 1661.756875 2078.317879 1677.387999 2243.561190 1425.801336 2251.748922 -90.000000
IMG20250901143451 1 1427.290014 2297.897955 1684.087052 2288.965884 1695.252140 2505.568602 1439.199442 2514.500673 -90.000000
IMG20250901143451 2 1440.688121 2565.860081 1698.973837 2560.649706 1717.582318 2788.417513 1452.597548 2793.627888 -90.000000
IMG20250901143451 3 1457.063584 2853.175027 1722.792692 2844.987295 1742.889852 3089.874905 1470.461690 3097.318297 -90.000000
IMG20250901143451 4 1471.206029 3159.098454 1748.100226 3150.166383 1768.941725 3413.662474 1485.348475 3430.037937 -90.000000
IMG20250901143451 5 1485.348475 3498.517147 1774.896439 3482.886023 1795.737938 3762.013238 1501.723938 3780.621719 -90.000000
IMG20250901143451 6 1503.956956 3855.799982 1803.181330 3835.702823 1819.556793 4137.904554 1515.866384 4163.956427 -90.000000
IMG20250901143454 0 1289.101216 2010.080582 1525.296188 1994.569271 1541.512560 2146.862148 1298.972051 2160.258281 -90.000000
IMG20250901143454 1 1302.497349 2203.266918 1549.963867 2189.899658 1566.894706 2394.338075 1318.008660 2405.619029 -90.000000
IMG20250901143454 2 1320.828899 2457.793440 1573.240242 2445.807427 1594.392031 2661.555670 1339.160449 2671.426505 -90.000000
IMG20250901143454 3 1344.800926 2726.421155 1602.852747 2715.140202 1627.529833 2944.284578 1361.017297 2954.860472 -90.000000
IMG20250901143454 4 1365.247655 3017.610778 1633.875370 3001.394407 1659.962576 3250.280452 1381.464026 3267.906943 -90.000000
IMG20250901143454 5 1386.399443 3337.002786 1667.718231 3313.030759 1693.805437 3580.248354 1405.436053 3608.450739 -90.000000
IMG20250901143454 6 1408.256292 3676.841522 1701.160767 3648.366211 1723.417941 3934.893343 1427.292901 3965.915966 -90.000000
IMG20250901143459 0 1318.595792 2039.117497 1558.524820 2027.892747 1573.783715 2185.447226 1325.611261 2196.965542 -90.000000
IMG20250901143459 1 1327.715901 2241.864541 1580.272773 2231.341338 1593.553487 2439.938621 1338.239104 2445.313133 -90.000000
IMG20250901143459 2 1341.746838 2497.929147 1598.512992 2492.316773 1616.841531 2710.663951 1353.673135 2718.916410 -90.000000
IMG20250901143459 3 1359.285510 2775.040160 1620.962491 2766.621597 1643.665411 3001.811421 1373.316447 3008.655266 -90.000000
IMG20250901143459 4 1374.719541 3070.391391 1646.919725 3061.972828 1670.772319 3314.529700 1386.645838 3329.262184 -90.000000
IMG20250901143459 5 1390.855119 3397.312231 1675.683147 3378.370465 1696.729553 3651.272196 1405.587603 3672.318602 -90.000000
IMG20250901143459 6 1409.095338 3742.473289 1705.849662 3720.725336 1722.014848 4010.660404 1423.126275 4042.735348 -90.000000
IMG20250901143505 0 1860.753678 3112.960712 2192.876988 3143.083524 2177.429392 3456.669718 1839.127044 3419.595488 90.000000
IMG20250901143505 1 1895.510769 2756.121250 2214.503622 2770.024086 2196.738887 3063.528406 1863.070818 3036.495113 90.000000
IMG20250901143505 2 1928.723100 2424.770320 2236.902636 2427.859839 2222.227420 2700.509905 1904.006947 2688.924208 90.000000
IMG20250901143505 3 1958.845912 2115.046025 2252.350231 2102.687948 2237.675015 2359.890418 1937.219278 2360.662798 90.000000
IMG20250901143505 4 1987.423964 1826.175984 2274.749245 1811.500768 2255.439751 2041.669945 1965.797330 2057.889920 90.000000
IMG20250901143505 5 2015.229636 1555.070678 2290.969221 1537.305943 2278.611144 1754.344663 1992.830622 1770.564639 90.000000
IMG20250901143505 6 2046.124828 1319.494842 2313.368235 1286.282511 2296.375879 1484.784117 2020.636295 1505.638371 90.000000
IMG20250901143508 0 1909.531765 3182.118561 2224.903693 3214.346350 2211.091784 3513.604384 1891.115886 3478.307283 90.000000
IMG20250901143508 1 1943.294210 2832.984188 2248.690871 2852.167395 2227.973007 3139.148177 1914.903063 3111.524358 90.000000
IMG20250901143508 2 1974.754670 2503.033022 2272.478048 2513.008289 2255.596825 2784.642505 1952.502149 2769.295939 90.000000
IMG20250901143508 3 2005.447801 2199.938346 2288.591942 2189.195750 2274.780033 2446.250728 1981.660624 2443.948743 90.000000
IMG20250901143508 4 2031.536963 1911.422907 2312.379119 1899.145655 2290.126598 2129.344143 2008.517115 2140.086739 90.000000
IMG20250901143508 5 2059.160782 1635.952050 2333.096983 1625.209454 2316.215760 1840.828704 2038.442918 1853.873285 90.000000
IMG20250901143508 6 2091.388570 1396.545622 2350.745534 1365.852490 2335.398968 1565.357847 2064.532080 1586.075711 90.000000
IMG20250901143511 0 1839.282756 3095.263125 2154.493426 3134.854804 2135.458966 3431.031013 1813.395890 3386.871064 90.000000
IMG20250901143511 1 1881.919949 2748.074561 2189.516834 2774.722806 2161.345832 3060.239718 1842.328270 3024.454931 90.000000
IMG20250901143511 2 1925.318519 2426.011486 2220.733350 2438.193540 2195.607862 2707.721505 1894.102003 2687.925665 90.000000
IMG20250901143511 3 1961.103305 2121.460114 2242.051946 2117.653221 2222.256107 2371.192239 1929.886790 2366.623968 90.000000
IMG20250901143511 4 1999.172227 1835.181824 2274.791218 1831.374932 2246.620216 2059.027082 1970.239846 2064.356731 90.000000
IMG20250901143511 5 2030.388742 1563.369725 2302.200842 1555.755940 2282.405003 1773.510171 2005.263254 1777.317063 90.000000
IMG20250901143511 6 2069.219042 1325.058276 2329.610465 1299.171409 2303.723599 1499.413936 2039.525284 1513.880127 90.000000
IMG20250901143515 0 1785.105669 3049.041223 2132.576024 3084.698661 2107.539950 3410.167618 1761.774432 3370.180348 90.000000
IMG20250901143515 1 1828.349796 2684.880152 2159.888104 2708.398888 2134.852031 3011.107778 1794.209695 2976.209009 90.000000
IMG20250901143515 2 1867.800578 2351.824505 2185.682847 2358.652526 2163.681449 2637.842680 1837.960505 2622.680140 90.000000
IMG20250901143515 3 1903.458017 2036.218244 2201.614894 2031.666230 2183.406840 2297.959014 1873.869930 2288.096318 90.000000
IMG20250901143515 4 1937.598117 1742.613380 2229.685643 1735.026691 2208.442914 1967.938043 1910.286037 1977.042070 90.000000
IMG20250901143515 5 1964.910197 1467.975239 2251.687041 1458.871212 2234.996325 1682.678537 1939.874124 1686.471882 90.000000
IMG20250901143515 6 2002.084973 1231.270543 2272.929770 1206.234469 2253.204379 1405.764390 1974.014224 1417.144423 90.000000
IMG20250901143518 0 1796.569250 3122.807124 2126.866293 3165.152898 2100.688905 3473.122170 1767.312169 3430.006472 90.000000
IMG20250901143518 1 1841.994717 2766.332692 2159.972990 2793.280003 2134.565525 3088.160581 1802.728635 3051.974191 90.000000
IMG20250901143518 2 1886.650262 2436.035649 2189.230071 2452.204035 2167.672222 2721.677148 1854.313488 2703.968915 90.000000
IMG20250901143518 3 1924.376497 2128.066377 2212.327766 2124.216761 2189.230071 2385.220719 1892.809647 2372.901948 90.000000
IMG20250901143518 4 1959.023040 1836.265493 2241.309326 1835.974365 2218.487152 2063.392830 1929.765960 2066.472523 90.000000
IMG20250901143518 5 1992.129737 1562.172841 2272.381774 1556.783379 2247.744232 1778.521254 1966.722272 1779.291178 90.000000
IMG20250901143518 6 2028.316126 1326.576349 2295.479469 1303.478653 2277.001313 1503.658680 1997.519199 1511.357911 90.000000
IMG20250901143524 0 1804.007913 3139.182376 2130.612613 3174.699672 2103.588584 3482.773609 1776.983884 3439.535162 90.000000
IMG20250901143524 1 1848.018476 2788.642107 2161.497219 2814.121906 2133.701074 3103.665080 1810.956949 3068.147784 90.000000
IMG20250901143524 2 1890.484808 2465.125867 2187.749133 2477.479709 2166.902025 2746.947890 1857.283857 2726.100781 90.000000
IMG20250901143524 3 1927.464958 2160.495213 2210.912587 2157.824045 2193.926054 2411.077808 1896.661729 2404.128772 90.000000
IMG20250901143524 4 1961.339386 1872.554904 2243.625671 1872.263776 2220.177969 2096.054835 1932.951140 2102.231756 90.000000
IMG20250901143524 5 1996.762428 1604.639173 2268.821222 1602.673266 2248.746228 1812.688582 1967.696321 1818.093388 90.000000
IMG20250901143524 6 2034.493048 1369.042681 2292.756791 1347.875273 2271.909682 1543.992516 2003.696120 1553.824244 90.000000
IMG20250901143527 0 1849.871140 3058.453068 2168.966265 3093.401582 2145.414006 3387.424947 1825.559130 3348.677681 90.000000
IMG20250901143527 1 1891.657406 2715.805684 2196.317275 2737.078692 2174.284517 3019.705803 1856.541967 2987.614252 90.000000
IMG20250901143527 2 1929.644921 2395.191058 2222.148786 2406.587313 2203.155028 2672.499917 1900.014660 2653.506159 90.000000
IMG20250901143527 3 1960.794683 2093.570190 2241.902293 2091.290939 2225.187787 2340.489037 1933.443673 2336.690285 90.000000
IMG20250901143527 4 1992.489148 1808.735879 2267.733803 1806.384578 2247.220545 2032.030416 1964.100902 2038.412731 90.000000
IMG20250901143527 5 2021.574707 1539.712223 2294.325064 1534.393971 2275.331306 1750.922806 1996.502947 1755.481308 90.000000
IMG20250901143527 6 2057.282971 1302.670131 2314.078572 1283.676373 2293.565314 1480.451700 2029.172210 1491.088204 90.000000
IMG20250924165408 0 305.991873 1699.371598 649.880546 1713.531720 644.823359 2087.763511 307.003311 2082.706324 0.000000
IMG20250924165408 1 736.864151 1713.531720 1074.684200 1712.520283 1073.672763 2090.797822 728.772653 2089.786385 0.000000
IMG20250924165408 2 1155.599182 1711.508846 1502.522166 1716.566032 1500.499291 2096.866446 1156.610619 2093.832134 0.000000
IMG20250924165408 3 1581.414273 1717.577469 1921.257196 1726.680405 1917.211447 2100.912195 1578.379961 2095.855009 0.000000
IMG20250924165408 4 2000.149303 1725.668967 2337.969352 1726.680405 2335.946477 2100.912195 1998.126429 2099.900758 0.000000
IMG20250924165408 5 2418.884334 1726.680405 2753.670071 1725.668967 2757.715820 2095.855009 2417.872896 2097.877883 0.000000
IMG20250924165408 6 2836.607927 1722.634656 3151.164918 1725.668967 3140.039108 2096.866446 2836.607927 2093.832134 0.000000
IMG20250924165411 0 309.029425 1700.384115 652.918097 1714.544237 647.860911 2088.776028 310.040862 2083.718841 0.000000
IMG20250924165411 1 736.864151 1715.556754 1074.684200 1714.545317 1073.672763 2092.822857 728.772653 2091.811419 0.000000
IMG20250924165411 2 1158.636733 1715.558914 1505.559717 1720.616100 1503.536842 2100.916514 1159.648170 2097.882203 0.000000
IMG20250924165411 3 1585.464341 1721.627538 1925.307264 1730.730473 1921.261515 2104.962263 1582.430029 2099.905077 0.000000
IMG20250924165411 4 2001.161820 1730.731553 2338.981869 1731.742990 2336.958995 2105.974781 1999.138946 2104.963343 0.000000
IMG20250924165411 5 2418.884334 1733.768024 2753.670071 1732.756587 2757.715820 2102.942628 2417.872896 2104.965503 0.000000
IMG20250924165411 6 2838.632961 1728.709758 3153.189952 1731.744070 3142.064142 2102.941549 2838.632961 2099.907237 0.000000
IMG20250924165414 0 311.559817 1700.242015 655.693119 1706.314956 647.860911 2088.776028 314.596287 2079.800805 0.000000
IMG20250924165414 1 737.677817 1711.375740 1078.732827 1714.545317 1076.750336 2092.958843 732.617034 2087.898059 0.000000
IMG20250924165414 2 1161.771505 1715.424367 1505.559717 1719.603944 1503.536842 2099.904358 1163.795818 2092.958843 0.000000
IMG20250924165414 3 1587.488655 1718.591067 1927.331578 1727.694003 1923.285829 2101.925793 1584.454343 2096.868607 0.000000
IMG20250924165414 4 2003.186134 1725.670769 2341.006183 1726.682206 2338.983308 2100.913997 2001.163259 2099.902559 0.000000
IMG20250924165414 5 2424.943155 1728.582405 2756.930576 1730.606718 2757.715820 2101.930472 2422.918842 2101.056097 0.000000
IMG20250924165414 6 2843.976059 1729.594562 3157.744658 1733.643189 3144.586620 2101.056097 2838.915275 2098.019626 0.000000
IMG20250924165419 0 321.688588 1702.267770 665.821891 1708.340710 657.989682 2090.801782 324.725059 2081.826559 0.000000
IMG20250924165419 1 745.577683 1714.210406 1087.848721 1717.583949 1083.878657 2096.065098 741.732928 2090.936690 0.000000
IMG20250924165419 2 1169.973216 1716.236160 1513.338576 1720.287669 1508.601228 2099.904358 1165.921708 2099.103730 0.000000
IMG20250924165419 3 1592.342995 1721.300546 1927.331578 1728.706880 1922.540952 2109.232501 1591.330118 2101.129484 0.000000
IMG20250924165419 4 2005.211888 1732.760909 2343.031937 1733.772346 2341.009062 2108.004137 2003.189014 2106.992700 0.000000
IMG20250924165419 5 2423.930278 1735.672545 2755.917699 1737.696859 2756.702942 2109.020612 2421.905965 2108.146237 0.000000
IMG20250924165419 6 2838.911673 1732.633193 3152.680272 1736.681820 3140.019307 2107.206747 2838.181912 2106.193870 0.000000
IMG20250924165422 0 321.688588 1702.267770 664.732243 1710.804623 655.665009 2091.628415 323.199794 2081.553712 0.000000
IMG20250924165422 1 748.352282 1715.841975 1087.869790 1716.849445 1078.802556 2095.658297 741.732928 2090.936690 0.000000
IMG20250924165422 2 1169.973216 1716.236160 1514.029748 1722.894267 1508.601228 2099.904358 1165.921708 2099.103730 0.000000
IMG20250924165422 3 1594.627376 1724.909208 1929.107532 1732.968971 1924.070180 2106.740470 1589.590024 2102.710589 0.000000
IMG20250924165422 4 2007.690219 1734.983911 2346.200257 1733.976441 2341.162905 2108.755411 2003.189014 2108.000170 0.000000
IMG20250924165422 5 2425.790415 1736.998852 2760.270571 1738.006322 2759.263100 2110.770352 2424.782944 2111.777822 0.000000
IMG20250924165422 6 2841.875669 1736.998852 3158.221359 1741.028733 3149.154126 2109.762881 2842.883139 2109.762881 0.000000
IMG20250924165424 0 322.698031 1712.362192 665.741685 1720.899045 656.674452 2101.722838 324.209236 2091.648134 0.000000
IMG20250924165424 1 750.371166 1726.945839 1089.888674 1727.953310 1080.821441 2106.762161 743.751813 2102.040555 0.000000
IMG20250924165424 2 1168.963774 1729.358910 1513.020305 1736.017016 1507.591786 2113.027107 1164.912265 2112.226479 0.000000
IMG20250924165424 3 1592.608491 1733.994188 1927.088647 1742.053951 1922.051296 2115.825451 1587.571139 2111.795569 0.000000
IMG20250924165424 4 2006.680777 1746.087776 2345.190815 1745.080306 2340.153463 2119.859276 2002.179571 2119.104035 0.000000
IMG20250924165424 5 2427.809299 1746.083832 2762.289455 1747.091303 2761.281985 2119.855332 2426.801829 2120.862803 0.000000
IMG20250924165424 6 2843.894554 1746.083832 3160.240244 1750.113714 3144.593888 2120.519835 2846.808420 2122.538720 0.000000
IMG20250924165426 0 322.698031 1717.411200 665.741685 1725.948053 656.674452 2106.771845 324.209236 2096.697142 0.000000
IMG20250924165426 1 752.390769 1727.955641 1091.908277 1728.963111 1082.841044 2107.771963 745.771416 2103.050357 0.000000
IMG20250924165426 2 1171.993179 1729.358910 1516.049710 1736.017016 1510.621190 2113.027107 1167.941670 2112.226479 0.000000
IMG20250924165426 3 1594.628094 1738.033394 1929.108250 1746.093157 1924.070899 2119.864657 1589.590742 2115.834775 0.000000
IMG20250924165426 4 2008.700380 1748.107379 2347.210418 1747.099909 2342.173066 2121.878879 2004.199174 2121.123638 0.000000
IMG20250924165426 5 2427.629256 1752.347911 2764.902957 1750.328308 2760.863751 2120.925458 2426.801829 2120.862803 0.000000
IMG20250924165426 6 2844.677275 1752.347911 3159.735343 1754.367514 3148.627526 2121.935260 2841.647871 2120.925458 0.000000
IMG20250924165431 0 2368.521054 749.892498 2647.636462 736.386914 2666.394218 907.457648 2375.273846 909.708579 -90.000000
IMG20250924165431 1 2376.774466 956.227814 2668.645148 956.227814 2692.655076 1135.551960 2388.779430 1150.558165 -90.000000
IMG20250924165431 2 2391.030361 1202.329571 2698.615499 1181.231333 2724.918416 1400.411474 2408.287496 1418.418920 -90.000000
IMG20250924165431 3 2406.786876 1476.943118 2733.922139 1455.934431 2760.182997 1706.538051 2422.543391 1720.793945 -90.000000
IMG20250924165431 4 2424.794321 1783.069695 2769.186720 1769.564111 2805.951922 2023.919281 2442.801767 2038.175175 -90.000000
IMG20250924165431 5 2448.053939 2104.952786 2814.205334 2096.699374 2854.722087 2390.820987 2471.313556 2404.326571 -90.000000
IMG20250924165431 6 2475.065107 2483.859456 2871.228912 2464.351390 2916.997837 2826.000924 2502.076276 2846.259301 -90.000000
IMG20250924165434 0 2355.372638 753.349579 2631.865043 739.074155 2648.394481 908.125219 2362.886018 914.135923 -90.000000
IMG20250924165434 1 2364.388694 956.962193 2652.902509 956.962193 2679.199341 1135.780651 2374.156089 1151.558750 -90.000000
IMG20250924165434 2 2377.912779 1203.401076 2684.458708 1180.109596 2713.760892 1395.743619 2392.939541 1419.786437 -90.000000
IMG20250924165434 3 2395.193555 1476.136792 2721.149392 1452.929079 2747.410250 1703.532698 2409.468978 1718.818985 -90.000000
IMG20250924165434 4 2416.231020 1779.677367 2756.587161 1765.401944 2797.910755 2019.354208 2433.511796 2038.137660 -90.000000
IMG20250924165434 5 2439.522500 2102.752733 2807.678149 2088.477310 2851.255757 2384.504505 2465.067994 2401.033942 -90.000000
IMG20250924165434 6 2471.078699 2482.178453 2867.033856 2458.886973 2915.495161 2817.736206 2500.573600 2837.994582 -90.000000
IMG20250924165437 0 2348.083372 753.074992 2621.239013 739.263752 2639.654000 906.533217 2354.221701 913.438838 -90.000000
IMG20250924165437 1 2353.454410 955.639850 2645.792329 957.174432 2668.457265 1133.478777 2369.567523 1152.833669 -90.000000
IMG20250924165437 2 2370.334815 1201.173011 2676.483975 1177.386986 2704.873746 1392.228501 2387.982511 1420.618273 -90.000000
IMG20250924165437 3 2390.284384 1472.026779 2712.546658 1449.775336 2740.936429 1699.144952 2407.164789 1714.490775 -90.000000
IMG20250924165437 4 2412.394565 1773.539038 2752.750706 1759.263615 2794.074299 2013.215879 2429.675340 2031.999331 -90.000000
IMG20250924165437 5 2431.849589 2092.777948 2800.005238 2078.502525 2843.582845 2374.529721 2457.395083 2391.059158 -90.000000
IMG20250924165437 6 2465.707661 2470.669086 2861.662818 2447.377606 2910.124123 2806.226839 2495.202562 2826.485215 -90.000000
IMG20250924165440 0 2337.304508 755.384748 2613.320411 740.789338 2629.488707 907.861725 2345.388656 911.711319 -90.000000
IMG20250924165440 1 2346.928494 958.676368 2634.108220 957.136531 2660.758077 1133.478777 2360.017114 1151.156078 -90.000000
IMG20250924165440 2 2363.096789 1201.970721 2667.984649 1178.103237 2694.094883 1390.688664 2376.955328 1418.317914 -90.000000
IMG20250924165440 3 2380.804922 1471.442314 2704.077550 1447.465579 2732.467322 1696.835196 2397.743137 1713.966747 -90.000000
IMG20250924165440 4 2403.155539 1771.229282 2743.511680 1756.953859 2784.835273 2010.906123 2420.436314 2029.689574 -90.000000
IMG20250924165440 5 2424.150401 2090.468192 2792.306050 2076.192769 2835.883657 2372.219964 2449.695895 2388.749401 -90.000000
IMG20250924165440 6 2460.318229 2463.739816 2856.273386 2440.448337 2904.734691 2799.297569 2489.813130 2819.555946 -90.000000
IMG20250924165443 0 2335.749905 756.939352 2611.765808 742.343941 2627.934104 909.416328 2343.834053 913.265923 -90.000000
IMG20250924165443 1 2346.928494 958.676368 2634.108220 957.136531 2660.758077 1133.478777 2360.017114 1151.156078 -90.000000
IMG20250924165443 2 2362.319488 1200.416118 2667.207347 1176.548634 2693.317581 1389.134060 2376.178027 1416.763311 -90.000000
IMG20250924165443 3 2378.890145 1473.527152 2706.134127 1445.544294 2734.116985 1695.058114 2395.990781 1708.272242 -90.000000
IMG20250924165443 4 2401.431892 1769.679070 2742.667303 1754.910339 2782.503368 2005.465012 2421.641734 2026.188604 -90.000000
IMG20250924165443 5 2427.082845 2086.818131 2793.191909 2074.381305 2836.720799 2363.537508 2451.956497 2378.306238 -90.000000
IMG20250924165443 6 2459.729513 2459.922909 2853.821435 2435.826558 2901.625485 2791.524553 2490.821578 2818.258956 -90.000000
IMG20250924165445 0 2334.587147 755.136443 2612.098733 740.408174 2626.827001 908.620504 2343.834053 913.265923 -90.000000
IMG20250924165445 1 2349.315415 957.456342 2633.803549 955.905998 2658.609054 1130.319704 2357.842308 1148.923832 -90.000000
IMG20250924165445 2 2364.043684 1199.310014 2667.207347 1173.447946 2693.317581 1386.033372 2378.771952 1419.458870 -90.000000
IMG20250924165445 3 2379.547124 1469.069879 2703.033439 1441.668434 2731.016297 1691.182254 2396.600909 1707.822864 -90.000000
IMG20250924165445 4 2399.881548 1766.578382 2741.116959 1751.809651 2780.953024 2002.364323 2420.091390 2023.087916 -90.000000
IMG20250924165445 5 2423.982157 2086.042959 2790.091220 2073.606133 2833.620111 2362.762336 2448.855809 2377.531066 -90.000000
IMG20250924165445 6 2458.179169 2456.047048 2852.271091 2431.950698 2900.075141 2787.648693 2489.271234 2814.383095 -90.000000
IMG20250924165446 0 2324.516813 755.136443 2602.028398 740.408174 2616.756667 908.620504 2333.763719 913.265923 -90.000000
IMG20250924165446 1 2334.974467 956.663403 2622.366311 955.114121 2648.538720 1129.545063 2347.771974 1148.149191 -90.000000
IMG20250924165446 2 2352.016571 1199.126063 2655.675878 1174.337548 2684.337598 1386.589206 2367.509393 1415.250927 -90.000000
IMG20250924165446 3 2372.931881 1468.701162 2692.858650 1443.912647 2722.295011 1690.248512 2389.973985 1708.065257 -90.000000
IMG20250924165446 4 2389.973985 1767.712621 2731.590704 1751.445158 2769.548117 2000.104947 2411.663935 2022.569539 -90.000000
IMG20250924165446 5 2419.410346 2085.315467 2781.167734 2068.273363 2826.096917 2357.989130 2444.973502 2378.129798 -90.000000
IMG20250924165446 6 2450.395989 2459.467112 2843.913662 2430.030751 2894.265332 2786.365651 2483.705556 2820.449859 -90.000000
IMG20250924165457 0 1902.380782 2571.016346 2235.718471 2569.876730 2231.729814 2850.792081 1876.169613 2844.524193 90.000000
IMG20250924165457 1 1926.882526 2266.169058 2240.276935 2275.285986 2237.427895 2508.337464 1908.078862 2512.895928 90.000000
IMG20250924165457 2 1947.965423 2004.057371 2237.997703 2022.861035 2239.707127 2224.573072 1932.580607 2209.188256 90.000000
IMG20250924165457 3 1966.769087 1794.937829 2240.276935 1800.066101 2240.846743 1976.136778 1954.233311 1960.751962 90.000000
IMG20250924165457 4 1980.444480 1585.248480 2239.137319 1588.097520 2238.145996 1758.421753 1971.327552 1756.760692 90.000000
IMG20250924165457 5 1994.119872 1397.781643 2237.427895 1394.362795 2239.137319 1549.350575 1985.572752 1548.780767 90.000000
IMG20250924165457 6 2000.387760 1249.061751 2235.148663 1257.039063 2238.567511 1361.883738 1994.119872 1361.883738 90.000000
IMG20250924165500 0 1905.230836 2561.896173 2238.568525 2560.756557 2234.579868 2841.671908 1879.019667 2835.404020 90.000000
IMG20250924165500 1 1932.582634 2260.468950 2245.977043 2269.585878 2243.128003 2502.637356 1913.778970 2507.195820 90.000000
IMG20250924165500 2 1955.621230 2002.331015 2247.466756 2020.571360 2244.837224 2220.582997 1937.710704 2205.198181 90.000000
IMG20250924165500 3 1976.711629 1794.277075 2247.466756 1799.407172 2244.616702 1973.260464 1960.751327 1959.010194 90.000000
IMG20250924165500 4 1990.134663 1587.528523 2249.746799 1592.493254 2247.836179 1760.701796 1979.561683 1757.796384 90.000000
IMG20250924165500 5 2004.642158 1402.109649 2250.316810 1400.399617 2249.176788 1549.742445 1993.811953 1552.022488 90.000000
IMG20250924165500 6 2010.647955 1254.761859 2244.616702 1263.597026 2246.326734 1366.768980 2005.782179 1365.628958 90.000000
IMG20250924165503 0 1900.712942 2554.554596 2230.418452 2559.021204 2221.947402 2838.001120 1874.501774 2828.062443 90.000000
IMG20250924165503 1 1929.194214 2251.997900 2237.195292 2263.663924 2232.112662 2494.641223 1910.390550 2498.724770 90.000000
IMG20250924165503 2 1950.309062 1994.849268 2241.148449 2013.485578 2237.760029 2214.531834 1932.628074 2196.727130 90.000000
IMG20250924165503 3 1969.370052 1786.935498 2240.125179 1792.065595 2237.275125 1965.918887 1953.409750 1951.668618 90.000000
IMG20250924165503 4 1985.052033 1579.057473 2244.664169 1584.022204 2242.753549 1752.230746 1974.479053 1749.325334 90.000000
IMG20250924165503 5 1998.994791 1393.638599 2244.669443 1391.928567 2243.529422 1541.271394 1988.164586 1543.551438 90.000000
IMG20250924165503 6 2007.824271 1245.726072 2239.454239 1255.044227 2241.148449 1358.955775 2000.005890 1356.696828 90.000000
IMG20250924165507 0 1919.412258 2538.121864 2249.117767 2542.588472 2240.646717 2821.568388 1893.201089 2811.629712 90.000000
IMG20250924165507 1 1946.760238 2236.131814 2254.761316 2247.797838 2249.678686 2478.775137 1927.956574 2482.858684 90.000000
IMG20250924165507 2 1972.974899 1977.849890 2263.814286 1996.486200 2260.425866 2197.532456 1955.293911 2179.727753 90.000000
IMG20250924165507 3 1992.602535 1769.936121 2264.428110 1778.656564 2260.461589 1952.050217 1976.642233 1934.669240 90.000000
IMG20250924165507 4 2008.851162 1563.191387 2266.694694 1569.564218 2266.128048 1738.991349 1996.971234 1731.624952 90.000000
IMG20250924165507 5 2022.793920 1377.205867 2268.468572 1375.495835 2267.328550 1524.838663 2011.963715 1527.118706 90.000000
IMG20250924165507 6 2030.490108 1229.293340 2264.428110 1239.776290 2263.814286 1342.523043 2022.671726 1340.264096 90.000000
IMG20250924165510 0 1909.991084 2536.262165 2240.912304 2540.228687 2228.446094 2824.684941 1880.168233 2812.763003 90.000000
